"orf","gene.x","Anno1","Growth1","gene.y","Anno2","Growth2","name.check","essenflag","geneNO","essenflagNumeric"
"YOR309C","YOR309C","verified1","growth1","YOR309C","verified2","growth2","TRUE","nonessential",5344,0
"YOR310C","NOP58","verified1","nogrowth1","NOP58","verified2","nogrowth2","TRUE","essential",1049,1
"YOR311C","HSD1","verified1","growth1","HSD1","verified2","growth2","TRUE","nonessential",5345,0
"YOR312C","RPL20B","verified1","growth1","RPL20B","verified2","growth2","TRUE","nonessential",5346,0
"YOR313C","SPS4","verified1","growth1","SPS4","verified2","growth2","TRUE","nonessential",5347,0
"YOR314W","YOR314W","verified1","growth1","YOR314W","verified2","growth2","TRUE","nonessential",5348,0
"YOR315W","YOR315W","verified1","growth1","YOR315W","verified2","growth2","TRUE","nonessential",5349,0
"YOR316C","COT1","verified1","growth1","COT1","verified2","growth2","TRUE","nonessential",5350,0
"YOR317W","FAA1","verified1","growth1","FAA1","verified2","growth2","TRUE","nonessential",5351,0
"YOR319W","HSH49","verified1","nogrowth1","HSH49","verified2","nogrowth2","TRUE","essential",1050,1
"YOR321W","PMT3","verified1","growth1","PMT3","verified2","growth2","TRUE","nonessential",5352,0
"YOR322C","YOR322C","verified1","growth1","YOR322C","verified2","growth2","TRUE","nonessential",5353,0
"YOR323C","pro2","verified1","growth1","pro2","verified2","growth2","TRUE","nonessential",5354,0
"YOR324C","YOR324C","verified1","growth1","YOR324C","verified2","growth2","TRUE","nonessential",5355,0
"YOR325W","YOR325W","verified1","growth1","YOR325W","verified2","growth2","TRUE","nonessential",5356,0
"YOR326W","MYO2","verified1","nogrowth1","MYO2","verified2","nogrowth2","TRUE","essential",1051,1
"YOR327C","SNC2","verified1","growth1","SNC2","verified2","growth2","TRUE","nonessential",5357,0
"YOR328W","PDR10","verified1","growth1","PDR10","verified2","growth2","TRUE","nonessential",5358,0
"YOR329C","SCD5","verified1","nogrowth1","SCD5","verified2","nogrowth2","TRUE","essential",1052,1
"YOR330C","mip1","verified1","growth1","mip1","verified2","growth2","TRUE","nonessential",5359,0
"YOR331C","YOR331C","verified1","nogrowth1","YOR331C","verified2","growth2","TRUE","abnormal",5360,0
"YOR332W","vma4","verified1","growth1","vma4","verified2","growth2","TRUE","nonessential",5361,0
"YOR333C","YOR333C","verified1","growth1","YOR333C","verified2","growth2","TRUE","nonessential",5362,0
"YOR334W","MRS2","verified1","growth1","MRS2","verified2","growth2","TRUE","nonessential",5363,0
"YOR335C","ALA1","verified1","nogrowth1","ALA1","verified2","nogrowth2","TRUE","essential",1053,1
"YOR336W","KRE5","verified1","nogrowth1","KRE5","verified2","nogrowth2","TRUE","essential",1054,1
"YOR337W","TEA1","verified1","growth1","TEA1","verified2","growth2","TRUE","nonessential",5364,0
"YOR338W","YOR338W","verified1","growth1","YOR338W","verified2","growth2","TRUE","nonessential",5365,0
"YOR339C","UBC11","verified1","growth1","UBC11","verified2","growth2","TRUE","nonessential",5366,0
"YOR340C","RPA43","verified1","nogrowth1","RPA43","verified2","nogrowth2","TRUE","essential",1055,1
"YOR341W","rpa190","verified1","nogrowth1","rpa190","verified2","nogrowth2","TRUE","essential",1056,1
"YOR342C","YOR342C","verified1","growth1","YOR342C","verified2","growth2","TRUE","nonessential",5367,0
"YOR343C","YOR343C","verified1","growth1","YOR343C","verified2","growth2","TRUE","nonessential",5368,0
"YOR344C","TYE7","verified1","growth1","TYE7","verified2","growth2","TRUE","nonessential",5369,0
"YOR345C","YOR345C","verified1","growth1","YOR345C","verified2","growth2","TRUE","nonessential",5370,0
"YOR346W","rev1","verified1","growth1","rev1","verified2","growth2","TRUE","nonessential",5371,0
"YOR347C","PYK2","verified1","growth1","PYK2","verified2","growth2","TRUE","nonessential",5372,0
"YOR348C","PUT4","verified1","growth1","PUT4","verified2","growth2","TRUE","nonessential",5373,0
"YOR349W","cin1","verified1","growth1","cin1","verified2","growth2","TRUE","nonessential",5374,0
"YOR350C","MNE1","verified1","growth1","MNE1","verified2","growth2","TRUE","nonessential",5375,0
"YOR351C","mek1","verified1","growth1","mek1","verified2","growth2","TRUE","nonessential",5376,0
"YOR352W","YOR352W","verified1","growth1","YOR352W","verified2","growth2","TRUE","nonessential",5377,0
"YOR353C","YOR353C","verified1","nogrowth1","YOR353C","verified2","nogrowth2","TRUE","essential",1057,1
"YOR354C","YOR354C","verified1","growth1","YOR354C","verified2","growth2","TRUE","nonessential",5378,0
"YOR355W","GDS1","verified1","growth1","GDS1","verified2","growth2","TRUE","nonessential",5379,0
"YOR356W","YOR356W","verified1","growth1","YOR356W","verified2","growth2","TRUE","nonessential",5380,0
"YOR357C","GRD19","verified1","growth1","GRD19","verified2","growth2","TRUE","nonessential",5381,0
"YOR358W","HAP5","verified1","growth1","HAP5","verified2","growth2","TRUE","nonessential",5382,0
"YOR359W","YOR359W","verified1","growth1","YOR359W","verified2","growth2","TRUE","nonessential",5383,0
"YOR360C","pde2","verified1","growth1","pde2","verified2","growth2","TRUE","nonessential",5384,0
"YOR361C","prt1","verified1","nogrowth1","prt1","verified2","nogrowth2","TRUE","essential",1058,1
"YOR362C","PRE10","verified1","nogrowth1","PRE10","verified2","nogrowth2","TRUE","essential",1059,1
"YOR363C","pip2","verified1","growth1","pip2","verified2","growth2","TRUE","nonessential",5385,0
"YOR364W","YOR364W","verified1","growth1","YOR364W","verified2","growth2","TRUE","nonessential",5386,0
"YOR365C","YOR365C","verified1","growth1","YOR365C","verified2","growth2","TRUE","nonessential",5387,0
"YOR368W","rad17","verified1","growth1","rad17","verified2","growth2","TRUE","nonessential",5388,0
"YOR369C","RPS12","verified1","growth1","RPS12","verified2","growth2","TRUE","nonessential",5389,0
"YOR370C","MRS6","verified1","nogrowth1","MRS6","verified2","nogrowth2","TRUE","essential",1060,1
"YOR371C","GPE1","verified1","growth1","GPE1","verified2","growth2","TRUE","nonessential",5390,0
"YOR372C","NDD1","verified1","nogrowth1","NDD1","verified2","nogrowth2","TRUE","essential",1061,1
"YOR373W","NUD1","verified1","nogrowth1","NUD1","verified2","nogrowth2","TRUE","essential",1062,1
"YOR374W","ALD4","verified1","growth1","ALD4","verified2","growth2","TRUE","nonessential",5391,0
"YOR375C","GDH1","verified1","growth1","GDH1","verified2","growth2","TRUE","nonessential",5392,0
"YOR376W","YOR376W","verified1","growth1","YOR376W","verified2","growth2","TRUE","nonessential",5393,0
"YOR377W","ATF1","verified1","growth1","ATF1","verified2","growth2","TRUE","nonessential",5394,0
"YOR378W","YOR378W","verified1","growth1","YOR378W","verified2","growth2","TRUE","nonessential",5395,0
"YOR379C","YOR379C","verified1","growth1","YOR379C","verified2","growth2","TRUE","nonessential",5396,0
"YOR380W","YOR380W","verified1","growth1","YOR380W","verified2","growth2","TRUE","nonessential",5397,0
"YOR381W","FRE3","verified1","growth1","FRE3","verified2","growth2","TRUE","nonessential",5398,0
"YOR382W","YOR382W","verified1","growth1","YOR382W","verified2","growth2","TRUE","nonessential",5399,0
"YOR383C","YOR383C","verified1","nogrowth1","YOR383C","verified2","nogrowth2","TRUE","essential",1063,1
"YOR384W","FRE5","verified1","growth1","FRE5","verified2","growth2","TRUE","nonessential",5400,0
"YOR385W","YOR385W","verified1","growth1","YOR385W","verified2","growth2","TRUE","nonessential",5401,0
"YOR386W","phr1","verified1","growth1","phr1","verified2","growth2","TRUE","nonessential",5402,0
"YPL001W","HAT1","verified1","growth1","HAT1","verified2","growth2","TRUE","nonessential",5403,0
"YPL002C","SNF8","verified1","growth1","SNF8","verified2","growth2","TRUE","nonessential",5404,0
"YPL003W","ULA1","verified1","growth1","ULA1","verified2","growth2","TRUE","nonessential",5405,0
"YPL004C","YPL004C","verified1","growth1","YPL004C","verified2","growth2","TRUE","nonessential",5406,0
"YPL005W","YPL005W","verified1","growth1","YPL005W","verified2","growth2","TRUE","nonessential",5407,0
"YPL006W","NCR1","verified1","growth1","NCR1","verified2","growth2","TRUE","nonessential",5408,0
"YPL007C","TFC8","verified1","nogrowth1","TFC8","verified2","nogrowth2","TRUE","essential",1064,1
"YPL009C","YPL009C","verified1","growth1","YPL009C","verified2","growth2","TRUE","nonessential",5409,0
"YPL010W","RET3","verified1","nogrowth1","RET3","verified2","nogrowth2","TRUE","essential",1065,1
"YPL011C","TAF47","verified1","nogrowth1","TAF47","verified2","nogrowth2","TRUE","essential",1066,1
"YPL012W","YPL012W","verified1","nogrowth1","YPL012W","verified2","nogrowth2","TRUE","essential",1067,1
"YPL013C","YPL013C","verified1","growth1","YPL013C","verified2","growth2","TRUE","nonessential",5410,0
"YPL014W","YPL014W","verified1","growth1","YPL014W","verified2","growth2","TRUE","nonessential",5411,0
"YPL015C","HST2","verified1","growth1","HST2","verified2","growth2","TRUE","nonessential",5412,0
"YPL016W","swi1","verified1","nogrowth1","swi1","verified2","nogrowth2","TRUE","essential",1068,1
"YPL017C","YPL017C","verified1","growth1","YPL017C","verified2","growth2","TRUE","nonessential",5413,0
"YPL018W","CTF19","verified1","growth1","CTF19","verified2","growth2","TRUE","nonessential",5414,0
"YPL019C","VTC3","verified1","growth1","VTC3","verified2","growth2","TRUE","nonessential",5415,0
"YPL020C","ULP1","verified1","nogrowth1","ULP1","verified2","growth2","TRUE","abnormal",5416,0
"YPL021W","ECM23","verified1","growth1","ECM23","verified2","growth2","TRUE","nonessential",5417,0
"YPL022W","rad1","verified1","growth1","rad1","verified2","growth2","TRUE","nonessential",5418,0
"YPL023C","MET12","verified1","growth1","MET12","verified2","growth2","TRUE","nonessential",5419,0
"YPL025C","YPL025C","verified1","growth1","YPL025C","verified2","growth2","TRUE","nonessential",5420,0
"YPL026C","SKS1","verified1","growth1","SKS1","verified2","growth2","TRUE","nonessential",5421,0
"YPL027W","YPL027W","verified1","growth1","YPL027W","verified2","growth2","TRUE","nonessential",5422,0
"YPL028W","erg10","verified1","nogrowth1","erg10","verified2","nogrowth2","TRUE","essential",1069,1
"YPL029W","suv3","verified1","growth1","suv3","verified2","growth2","TRUE","nonessential",5423,0
"YPL030W","YPL030W","verified1","growth1","YPL030W","verified2","growth2","TRUE","nonessential",5424,0
"YPL031C","pho85","verified1","growth1","pho85","verified2","growth2","TRUE","nonessential",5425,0
"YPL032C","SVL3","verified1","growth1","SVL3","verified2","growth2","TRUE","nonessential",5426,0
"YPL033C","YPL033C","verified1","growth1","YPL033C","verified2","growth2","TRUE","nonessential",5427,0
"YPL034W","YPL034W","verified1","growth1","YPL034W","verified2","growth2","TRUE","nonessential",5428,0
"YPL035C","YPL035C","verified1","growth1","YPL035C","questionable2","growth2","TRUE","nonessential",5429,0
"YPL036W","pma2","verified1","growth1","pma2","verified2","growth2","TRUE","nonessential",5430,0
"YPL037C","EGD1","verified1","growth1","EGD1","verified2","growth2","TRUE","nonessential",5431,0
"YPL038W","MET31","verified1","growth1","MET31","verified2","growth2","TRUE","nonessential",5432,0
"YPL039W","YPL039W","verified1","growth1","YPL039W","verified2","growth2","TRUE","nonessential",5433,0
"YPL040C","ISM1","verified1","growth1","ISM1","verified2","growth2","TRUE","nonessential",5434,0
"YPL042C","ssn3","verified1","growth1","ssn3","verified2","growth2","TRUE","nonessential",5435,0
"YPL043W","NOP4","verified1","nogrowth1","NOP4","verified2","nogrowth2","TRUE","essential",1070,1
"YPL044C","YPL044C","verified1","nogrowth1","YPL044C","verified2","nogrowth2","TRUE","essential",1071,1
"YPL045W","vps16","verified1","nogrowth1","vps16","verified2","growth2","TRUE","abnormal",5436,0
"YPL046C","ELC1","verified1","growth1","ELC1","verified2","growth2","TRUE","nonessential",5437,0
"YPL047W","YPL047W","verified1","growth1","YPL047W","verified2","growth2","TRUE","nonessential",5438,0
"YPL048W","cam1","verified1","growth1","cam1","verified2","growth2","TRUE","nonessential",5439,0
"YPL049C","DIG1","verified1","growth1","DIG1","verified2","growth2","TRUE","nonessential",5440,0
"YPL050C","MNN9","verified1","nogrowth1","MNN9","verified2","growth2","TRUE","abnormal",5441,0
"YPL052W","YPL052W","verified1","growth1","YPL052W","verified2","growth2","TRUE","nonessential",5442,0
"YPL053C","KTR6","verified1","growth1","KTR6","verified2","growth2","TRUE","nonessential",5443,0
"YPL054W","LEE1","verified1","growth1","LEE1","verified2","growth2","TRUE","nonessential",5444,0
"YPL055C","YPL055C","verified1","growth1","YPL055C","verified2","growth2","TRUE","nonessential",5445,0
"YPL056C","YPL056C","verified1","growth1","YPL056C","verified2","growth2","TRUE","nonessential",5446,0
"YPL057C","SUR1","verified1","growth1","SUR1","verified2","growth2","TRUE","nonessential",5447,0
"YPL058C","PDR12","verified1","growth1","PDR12","verified2","growth2","TRUE","nonessential",5448,0
"YPL059W","GRX5","verified1","growth1","GRX5","verified2","growth2","TRUE","nonessential",5449,0
"YPL060W","YPL060W","verified1","growth1","YPL060W","verified2","growth2","TRUE","nonessential",5450,0
"YPL061W","ALD6","verified1","growth1","ALD6","verified2","growth2","TRUE","nonessential",5451,0
"YPL062W","YPL062W","verified1","growth1","YPL062W","verified2","growth2","TRUE","nonessential",5452,0
"YPL063W","YPL063W","verified1","nogrowth1","YPL063W","verified2","nogrowth2","TRUE","essential",1072,1
"YPL064C","YPL064C","verified1","growth1","YPL064C","verified2","growth2","TRUE","nonessential",5453,0
"YPL066W","YPL066W","verified1","growth1","YPL066W","verified2","growth2","TRUE","nonessential",5454,0
"YPL067C","YPL067C","verified1","growth1","YPL067C","verified2","growth2","TRUE","nonessential",5455,0
"YPL068C","YPL068C","verified1","growth1","YPL068C","verified2","growth2","TRUE","nonessential",5456,0
"YPL069C","BTS1","verified1","growth1","BTS1","verified2","growth2","TRUE","nonessential",5457,0
"YPL070W","YPL070W","verified1","growth1","YPL070W","verified2","growth2","TRUE","nonessential",5458,0
"YPL071C","YPL071C","verified1","growth1","YPL071C","verified2","growth2","TRUE","nonessential",5459,0
"YPL072W","UBP16","verified1","growth1","UBP16","verified2","growth2","TRUE","nonessential",5460,0
"YPL073C","YPL073C","verified1","growth1","YPL073C","verified2","growth2","TRUE","nonessential",5461,0
"YPL074W","YTA6","verified1","growth1","YTA6","verified2","growth2","TRUE","nonessential",5462,0
"YPL075W","GCR1","verified1","nogrowth1","GCR1","verified2","nogrowth2","TRUE","essential",1073,1
"YPL076W","GPI2","verified1","nogrowth1","GPI2","verified2","nogrowth2","TRUE","essential",1074,1
"YPL077C","YPL077C","verified1","growth1","YPL077C","verified2","growth2","TRUE","nonessential",5463,0
"YPL078C","ATP4","verified1","growth1","ATP4","verified2","growth2","TRUE","nonessential",5464,0
"YPL079W","RPL21B","verified1","growth1","RPL21B","verified2","growth2","TRUE","nonessential",5465,0
"YPL080C","YPL080C","verified1","growth1","YPL080C","verified2","growth2","TRUE","nonessential",5466,0
"YPL081W","RPS9A","verified1","growth1","RPS9A","verified2","growth2","TRUE","nonessential",5467,0
"YPL082C","mot1","questionable1","nogrowth1","mot1","verified2","nogrowth2","TRUE","essential",1075,1
"YPL083C","SEN54","verified1","nogrowth1","SEN54","verified2","nogrowth2","TRUE","essential",1076,1
"YPL084W","BRO1","verified1","growth1","BRO1","verified2","growth2","TRUE","nonessential",5468,0
"YPL085W","SEC16","verified1","nogrowth1","SEC16","verified2","nogrowth2","TRUE","essential",1077,1
"YPL086C","ELP3","verified1","growth1","ELP3","verified2","growth2","TRUE","nonessential",5469,0
"YPL087W","YDC1","verified1","growth1","YDC1","verified2","growth2","TRUE","nonessential",5470,0
"YPL088W","YPL088W","verified1","growth1","YPL088W","verified2","growth2","TRUE","nonessential",5471,0
"YPL090C","RPS6A","verified1","growth1","RPS6A","verified2","growth2","TRUE","nonessential",5472,0
"YPL091W","GLR1","verified1","growth1","GLR1","verified2","growth2","TRUE","nonessential",5473,0
"YPL092W","SSU1","verified1","growth1","SSU1","verified2","growth2","TRUE","nonessential",5474,0
"YPL093W","NOG1","verified1","nogrowth1","NOG1","verified2","nogrowth2","TRUE","essential",1078,1
"YPL094C","SEC62","verified1","nogrowth1","SEC62","verified2","nogrowth2","TRUE","essential",1079,1
"YPL095C","YPL095C","verified1","growth1","YPL095C","verified2","growth2","TRUE","nonessential",5475,0
"YPL096W","PNG1","verified1","growth1","PNG1","verified2","growth2","TRUE","nonessential",5476,0
"YPL097W","MSY1","verified1","growth1","MSY1","verified2","growth2","TRUE","nonessential",5477,0
"YPL098C","YPL098C","verified1","growth1","YPL098C","verified2","growth2","TRUE","nonessential",5478,0
"YPL099C","YPL099C","verified1","growth1","YPL099C","verified2","growth2","TRUE","nonessential",5479,0
"YPL100W","YPL100W","verified1","growth1","YPL100W","verified2","growth2","TRUE","nonessential",5480,0
"YPL101W","YPL101W","verified1","growth1","YPL101W","verified2","growth2","TRUE","nonessential",5481,0
"YPL102C","YPL102C","verified1","growth1","YPL102C","verified2","growth2","TRUE","nonessential",5482,0
